2012CH17, 3, CH605, Elective - I
2012CH17, 3, CH521, CORE
2012CH17, 3, CH523, CORE
2012CH17, 3, CH525, CORE
2012CH17, 3, CH591, CORE
2012CH17, 3, CH527, CORE
2012CH17, 3, CH530, CORE
