1901CB36, 5, CB301, CORE
1901CB36, 5, CB303, CORE
1901CB36, 5, CB305, CORE
1901CB36, 5, CB307, CORE
1901CB36, 5, CB309, CORE
1901CB36, 5, CB317, CORE
1901CB36, 5, PH301, Open Elective - II
