2012MA07, 3, MA533, Elective - II
2012MA07, 3, MA591, CORE
2012MA07, 3, MA521, CORE
2012MA07, 3, MA523, CORE
2012MA07, 3, MA529, Elective - I
2012MA07, 3, MA525, CORE
