2012PH24, 3, PH525, CORE
2012PH24, 3, PH527, CORE
2012PH24, 3, PH591, CORE
2012PH24, 3, PH601, Elective - I
2012PH24, 3, PH523, CORE
2012PH24, 3, PH521, CORE
